Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
SANTA FE,Constitución,Cepeda,82028060,0,0,0,0,0,0,0,4,4
SANTA FE,Constitución,General Gelly,82028090,189,0,0,0,0,0,0,4,193
SANTA FE,Garay,Cayastá,82035010,0,0,0,0,0,0,0,429,429
SANTA FE,Garay,Helvecia,82035020,0,440,0,0,0,0,0,205,645
SANTA FE,Garay,Saladero Mariano Cabal,82035040,0,0,0,0,0,2,0,64,66
SANTA FE,Garay,Santa Rosa de Calchines,82035050,77,941,0,0,0,0,0,0,1018
SANTA FE,Garay,Los Zapallos,82035030,0,67,0,0,67,0,0,0,134
SANTA FE,General López,Aarón Castellanos (Est. Castellanos),82042010,0,0,0,0,0,0,0,36,36
SANTA FE,General López,Amenábar,82042020,155,0,0,0,0,0,0,80,235
SANTA FE,General López,Cafferata,82042030,246,0,0,1,0,0,0,0,247
SANTA FE,General López,Cañada del Ucle,82042040,222,0,0,0,0,0,0,200,422
SANTA FE,General López,Carmen,82042050,0,0,0,0,40,0,0,100,140
SANTA FE,General López,Carreras,82042060,0,1,0,0,0,0,0,274,275
SANTA FE,General López,Chapuy,82042070,0,1,0,0,0,0,0,0,1
SANTA FE,General López,Chovet,82042080,0,1,0,0,0,2,0,0,3
SANTA FE,General López,Christophersen,82042090,0,0,0,15,0,0,0,78,93
SANTA FE,General López,Diego de Alvear,82042100,206,0,0,64,0,0,0,108,378
SANTA FE,General López,Elortondo,82042110,486,1290,0,0,0,0,0,70,1846
SANTA FE,General López,Firmat,82042120,276,1483,0,3316,0,0,0,0,5075
SANTA FE,General López,Hughes,82042130,0,0,0,1391,0,0,0,0,1391
SANTA FE,General López,La Chispa,82042140,0,0,0,0,0,0,0,71,71
SANTA FE,General López,Maggiolo,82042170,78,0,0,0,1,0,0,50,129
SANTA FE,General López,María Teresa,82042180,21,1042,0,0,1,0,0,30,1094
SANTA FE,General López,Melincué (Est. San Urbano),82042190,0,0,0,0,0,0,0,201,201
SANTA FE,General López,Miguel Torres,82042200,0,1,0,0,0,0,0,0,1
SANTA FE,General López,Murphy,82042210,0,0,0,717,0,0,0,0,717
SANTA FE,General López,Rufino,82042220,1243,47,0,5953,0,0,0,0,7243
SANTA FE,General López,San Eduardo,82042230,152,0,0,153,0,0,0,0,305
SANTA FE,General López,San Francisco de Santa Fe,82042240,0,0,0,45,0,1,0,0,46
SANTA FE,General López,San Gregorio,82042250,43,0,0,1013,0,0,0,118,1174
SANTA FE,General López,Sancti Spiritu,82042260,294,0,0,158,0,1,0,605,1058
SANTA FE,General López,Santa Isabel,82042270,198,0,0,1149,0,1,0,0,1348
SANTA FE,General López,Teodelina,82042280,0,935,0,0,0,0,0,165,1100
SANTA FE,General López,Venado Tuerto,82042290,1968,17646,0,1465,380,0,0,79,21538
SANTA FE,General López,Villa Cañás,82042300,666,1195,0,839,4,0,0,171,2875
SANTA FE,General López,Wheelwright,82042310,0,1136,0,1,0,1,0,299,1437
SANTA FE,General López,Labordeboy,82042150,215,0,0,0,0,0,0,0,215
SANTA FE,General Obligado,Avellaneda (Est. Ewald),82049020,3,15,0,3692,750,0,0,1141,5601
SANTA FE,General Obligado,Berna,82049030,0,0,0,0,10,0,0,48,58
SANTA FE,General Obligado,El Araza,82049040,0,0,0,0,0,0,0,126,126
SANTA FE,General Obligado,El Rabón,82049050,0,65,0,0,0,1,0,99,165
SANTA FE,General Obligado,Florencia,82049060,261,136,0,0,0,1,0,188,586
SANTA FE,General Obligado,Guadalupe Norte,82049070,86,0,0,0,0,0,0,0,86
SANTA FE,General Obligado,Ingeniero Chanourdie,82049080,0,0,0,0,0,1,0,85,86
SANTA FE,General Obligado,La Isleta,82049090,0,0,0,0,0,1,0,0,1
SANTA FE,General Obligado,La Sarita,82049100,0,0,0,0,0,0,0,85,85
SANTA FE,General Obligado,Las Garzas,82049120,92,0,0,0,0,0,0,0,92
SANTA FE,General Obligado,Las Toscas,82049130,517,1045,0,190,0,1,0,493,2246
SANTA FE,General Obligado,Los Laureles,82049140,0,0,0,0,20,0,0,0,20
SANTA FE,General Obligado,Malabrigo,82049150,653,924,0,0,160,0,0,91,1828
SANTA FE,General Obligado,Paraje San Manuel,82049160,0,0,0,0,0,1,0,0,1
SANTA FE,General Obligado,Reconquista,82049180,1756,14307,1,7054,800,2,0,2839,26759
SANTA FE,General Obligado,San Antonio de Obligado,82049190,121,132,0,0,0,6,0,5,264
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),82049200,95,115,0,0,0,0,0,3,213
SANTA FE,General Obligado,Villa Ana,82049210,0,0,0,0,0,1,0,0,1
SANTA FE,General Obligado,Villa Guillermina,82049220,167,173,0,0,0,1,0,89,430
SANTA FE,General Obligado,Villa Ocampo,82049230,2009,1613,0,16,29,1,0,0,3668
SANTA FE,General Obligado,Lanteri,82049110,0,0,0,0,0,0,0,300,300
SANTA FE,General Obligado,Arroyo Ceibal,82049010,0,0,0,0,0,0,0,108,108
SANTA FE,Iriondo,Barrio Cicarelli,82056010,0,0,0,0,0,0,0,9,9
SANTA FE,Iriondo,Bustinza,82056020,287,0,0,6,0,0,0,90,383
SANTA FE,Iriondo,Cañada de Gómez,82056030,1176,7259,0,329,0,0,0,411,9175
SANTA FE,Iriondo,Carrizales (Est. Clarke),82056040,489,17,0,0,0,0,0,0,506
SANTA FE,Iriondo,Classon,82056050,0,0,0,138,0,0,0,21,159
SANTA FE,Iriondo,Colonia Médici,82056060,0,0,0,0,0,0,0,12,12
SANTA FE,Iriondo,Correa,82056070,109,1063,0,572,1,0,0,23,1768
SANTA FE,Iriondo,Larguía,82056080,0,0,0,0,0,0,0,7,7
SANTA FE,Iriondo,Lucio V. López,82056090,0,5,0,0,0,0,0,31,36
SANTA FE,Iriondo,Oliveros,82056100,2000,0,0,1360,0,1,0,0,3361
SANTA FE,Iriondo,Pueblo Andino,82056110,0,756,0,0,0,0,0,414,1170
SANTA FE,Iriondo,Salto Grande,82056120,493,0,0,0,0,0,0,89,582
SANTA FE,Iriondo,Serodino,82056130,215,0,0,12,0,0,0,113,340
SANTA FE,Iriondo,Totoras,82056140,501,0,0,920,0,0,0,131,1552
SANTA FE,Iriondo,Villa Eloísa,82056150,563,0,0,457,0,0,0,81,1101
SANTA FE,Iriondo,Villa La Rivera (Oliveros),82056160,0,0,0,0,0,0,0,37,37
SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),82056170,92,0,0,0,0,2,0,26,120
SANTA FE,La Capital,Angel Gallardo,82063010,0,0,0,0,0,0,0,27,27
SANTA FE,La Capital,Arroyo Aguiar,82063020,101,0,0,0,0,2,0,38,141
SANTA FE,La Capital,Arroyo Leyes,82063030,0,1115,0,88,0,0,0,106,1309
SANTA FE,La Capital,Cabal,82063040,0,0,0,0,0,0,0,13,13
SANTA FE,La Capital,Candioti,82063060,0,0,0,251,0,0,0,1,252
SANTA FE,La Capital,Emilia,82063070,101,0,0,153,0,0,0,1,255
SANTA FE,La Capital,Laguna Paiva,82063080,1821,0,0,0,0,0,0,76,1897
SANTA FE,La Capital,Llambi Campbell,82063090,187,0,0,0,73,0,0,186,446
SANTA FE,La Capital,Monte Vera,82063100,261,0,0,0,0,3,0,0,264
SANTA FE,La Capital,Nelson,82063110,387,0,0,1,3,0,0,69,460
SANTA FE,La Capital,Recreo,82063140,1036,32,0,0,0,0,0,275,1343
SANTA FE,La Capital,San José del Rincón,82063160,1533,2329,0,504,0,1,0,0,4367
SANTA FE,La Capital,Santa Fe,82063170,18196,63471,32,44573,1832,9,0,115,128228
SANTA FE,La Capital,Santo Tomé,82063180,13,13,0,428,11,0,0,469,934
SANTA FE,La Capital,Sauce Viejo,82063190,964,0,0,170,0,0,0,77,1211
SANTA FE,Las Colonias,Cavour,82070010,0,0,0,0,0,0,0,3,3
SANTA FE,Las Colonias,Cululú,82070020,0,0,0,0,0,0,0,24,24
SANTA FE,Las Colonias,Elisa,82070030,0,0,0,235,0,0,0,0,235
SANTA FE,Las Colonias,Empalme San Carlos,82070040,0,0,0,0,0,0,0,13,13
SANTA FE,Las Colonias,Esperanza,82070050,1732,8254,0,26,0,5,0,420,10437
SANTA FE,Las Colonias,Felicia,82070060,0,0,0,0,0,0,0,443,443
SANTA FE,Las Colonias,Franck,82070070,165,0,0,162,0,0,0,101,428
SANTA FE,Las Colonias,Grutly,82070080,93,0,0,0,0,0,0,21,114
SANTA FE,Las Colonias,Hipatia,82070090,0,0,0,0,0,0,0,53,53
SANTA FE,Las Colonias,Humboldt,82070100,273,0,0,24,2,0,0,195,494
SANTA FE,Las Colonias,La Pelada,82070120,0,0,0,80,0,0,0,96,176
SANTA FE,Las Colonias,Las Tunas,82070130,3,0,0,108,0,1,0,0,112
SANTA FE,Las Colonias,María Luisa,82070140,0,0,0,0,0,0,0,167,167
SANTA FE,Las Colonias,Matilde,82070150,87,0,0,0,0,0,0,68,155
SANTA FE,Las Colonias,Nuevo Torino,82070160,78,0,0,0,72,0,0,5,155
SANTA FE,Las Colonias,OTROS,Sin Datos,0,0,0,0,0,0,0,16,16
SANTA FE,Las Colonias,Pilar,82070170,112,0,0,10,0,0,0,2,124
SANTA FE,Las Colonias,Progreso,82070190,0,0,0,0,0,0,0,621,621
SANTA FE,Las Colonias,Providencia,82070200,0,0,0,0,0,0,0,135,135
SANTA FE,Las Colonias,Sa Pereyra,82070210,54,0,0,0,0,0,0,3,57
SANTA FE,Las Colonias,San Agustín,82070220,0,0,0,0,0,0,0,83,83
SANTA FE,Las Colonias,San Carlos Centro,82070230,386,3998,0,2,0,0,0,34,4420
SANTA FE,Las Colonias,San Carlos Norte,82070240,0,228,0,0,0,0,0,152,380
SANTA FE,Las Colonias,San Carlos Sud,82070250,30,676,0,0,0,0,0,9,715
SANTA FE,Las Colonias,San Jerónimo del Sauce,82070260,0,0,0,119,0,0,0,0,119
SANTA FE,Las Colonias,San Jerónimo Norte,82070270,191,0,0,1622,0,0,0,261,2074
SANTA FE,Las Colonias,Santa Clara de Buena Vista,82070290,0,668,0,0,0,0,0,0,668
SANTA FE,Las Colonias,Santo Domingo,82070300,0,0,0,0,0,0,0,255,255
SANTA FE,Las Colonias,SARMIENTO,82070310,135,0,0,0,130,0,0,171,436
SANTA FE,OTROS,OTROS,Sin Datos,0,0,0,0,2581,0,0,0,2581
SANTA FE,Rosario,Acebal,82084010,185,1415,0,36,61,0,0,140,1837
SANTA FE,Rosario,Álvarez,82084030,47,1393,0,2,134,0,0,0,1576
SANTA FE,Rosario,Alvear,82084040,1912,3055,0,253,0,0,0,16,5236
SANTA FE,Rosario,Arminda,82084060,0,86,0,0,40,0,0,0,126
SANTA FE,Rosario,Arroyo Seco,82084070,1966,3417,0,2,0,0,0,11,5396
SANTA FE,Rosario,Carmen del Sauce,82084080,0,3,0,180,0,0,0,22,205
SANTA FE,Rosario,Coronel Bogado,82084090,415,0,0,178,0,0,0,0,593
SANTA FE,Rosario,Cuatro Esquinas,82084110,0,0,0,48,0,0,0,0,48
SANTA FE,Rosario,El Caramelo,82084120,71,0,0,497,0,0,0,0,568
SANTA FE,Rosario,Fighiera,82084130,342,0,0,0,0,0,0,258,600
SANTA FE,Rosario,Funes,82084140,4523,5934,1,2457,0,1,0,100,13016
SANTA FE,Rosario,General Lagos,82084150,400,0,0,1,1,1,0,140,543
SANTA FE,Rosario,Granadero Baigorria,82084160,0,4109,0,8,2,0,0,676,4795
SANTA FE,Rosario,Ibarlucea,82084170,0,692,0,728,0,0,0,415,1835
SANTA FE,Rosario,Pérez,82084210,2894,0,0,114,0,10,0,6,3024
SANTA FE,Rosario,Piñero (Est. Erasto),82084220,0,181,0,1,55,0,0,0,237
SANTA FE,Rosario,Pueblo Esther,82084230,241,0,0,611,0,1,0,0,853
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240,0,118,0,0,54,0,0,0,172
SANTA FE,Rosario,Pueblo Uranga,82084250,29,0,0,162,0,0,0,52,243
SANTA FE,Rosario,Puerto Arroyo Seco,82084260,0,0,0,0,25,0,0,0,25
SANTA FE,Rosario,Rosario,82084270,37272,183452,74,104073,218,1,0,5228,330318
SANTA FE,Rosario,Soldini,82084280,116,780,0,0,86,0,0,0,982
SANTA FE,Rosario,Villa Amelia,82084290,172,109,0,2,0,0,0,2,285
SANTA FE,Rosario,Villa del Plata,82084300,0,0,0,231,101,0,0,0,332
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,6752,17,0,1540,4987,0,0,35,13331
SANTA FE,Rosario,Zavalla,82084320,710,932,0,0,0,0,0,95,1737
SANTA FE,Rosario,Albarellos,82084020,0,0,0,0,0,0,0,20,20
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,82084100,0,318,0,0,0,0,0,0,318
SANTA FE,Rosario,Kilómetro 101,82084180,0,0,0,0,0,2,0,1,3
SANTA FE,Rosario,Arbilla,82084050,30,0,0,0,0,0,0,0,30
SANTA FE,Rosario,Monte Flores,82084200,8,0,0,0,0,0,0,0,8
SANTA FE,San Cristóbal,Aguará Grande,82091010,0,0,0,0,0,1,0,2,3
SANTA FE,San Cristóbal,Ambrosetti,82091020,0,0,0,0,0,1,0,84,85
SANTA FE,San Cristóbal,Arrufo,82091030,155,166,0,116,0,0,0,0,437
SANTA FE,San Cristóbal,Balneario La Verde,82091040,0,0,0,0,0,1,0,0,1
SANTA FE,San Cristóbal,Capivara,82091050,0,0,0,0,0,1,0,0,1
SANTA FE,San Cristóbal,Ceres,82091060,1060,1939,0,0,0,0,0,541,3540
SANTA FE,San Cristóbal,Colonia Bossi,82091080,56,0,0,136,720,0,0,3,915
SANTA FE,San Cristóbal,Hersilia,82091120,0,199,0,0,0,0,0,370,569
SANTA FE,San Cristóbal,Huanqueros,82091130,0,0,0,0,0,0,0,34,34
SANTA FE,San Cristóbal,La Cabral,82091140,0,0,0,0,1,1,0,2,4
SANTA FE,San Cristóbal,La Rubia,82091150,0,31,0,0,0,0,0,12,43
SANTA FE,San Cristóbal,Las Palmeras,82091170,0,0,0,0,0,0,0,97,97
SANTA FE,San Cristóbal,Moisés Ville,82091180,0,352,0,207,0,0,0,0,559
SANTA FE,San Cristóbal,Monigotes,82091190,0,0,0,45,0,0,0,12,57
SANTA FE,San Cristóbal,Ñanducita,82091200,0,0,0,0,0,0,0,46,46
SANTA FE,San Cristóbal,OTROS,Sin Datos,0,0,0,0,0,0,0,6,6
SANTA FE,San Cristóbal,Palacios,82091210,2,0,0,31,0,0,0,38,71
SANTA FE,San Cristóbal,San Cristóbal,82091220,847,1242,0,597,0,1,0,595,3282
SANTA FE,San Cristóbal,San Guillermo,82091230,990,1502,0,47,0,0,0,195,2734
SANTA FE,San Cristóbal,Santurce,82091240,0,0,0,0,0,0,0,45,45
SANTA FE,San Cristóbal,Soledad,82091250,0,0,0,0,0,0,0,170,170
SANTA FE,San Cristóbal,Suardi,82091260,0,0,0,1560,0,0,0,0,1560
SANTA FE,San Cristóbal,Villa Saralegui,82091270,0,0,0,0,3,0,0,48,51
SANTA FE,San Cristóbal,Curupaity,82091110,0,0,0,0,0,0,0,15,15
SANTA FE,San Cristóbal,Colonia Ana,82091070,0,0,0,0,0,0,0,6,6
SANTA FE,San Cristóbal,Colonia Rosa,82091090,0,0,0,0,0,0,0,12,12
SANTA FE,San Javier,Alejandra,82098010,0,0,0,0,0,1,0,453,454
SANTA FE,San Javier,Cacique Ariacaiquín,82098020,0,0,0,0,0,0,0,34,34
SANTA FE,San Javier,Colonia Durán,82098030,0,0,0,0,0,1,0,0,1
SANTA FE,San Javier,Romang,82098050,0,801,0,2,195,0,0,369,1367
SANTA FE,San Javier,San Javier,82098060,0,826,0,96,0,0,0,194,1116
SANTA FE,San Javier,La Brava,82098040,0,0,0,0,0,0,0,20,20
SANTA FE,San Jerónimo,Arocena,82105010,0,184,0,0,400,0,0,0,584
SANTA FE,San Jerónimo,Barrancas,82105030,474,0,0,0,0,0,0,477,951
SANTA FE,San Jerónimo,Barrio Caima,82105040,0,0,0,0,0,0,0,32,32
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060,0,0,0,245,0,0,0,0,245
SANTA FE,San Jerónimo,Centeno,82105080,843,0,0,52,5,0,0,0,900
SANTA FE,San Jerónimo,Coronda,82105090,603,0,0,3277,215,0,0,883,4978
SANTA FE,San Jerónimo,Desvío Arijón,82105100,151,0,0,0,0,0,0,54,205
SANTA FE,San Jerónimo,Díaz,82105110,256,0,0,258,0,0,0,0,514
SANTA FE,San Jerónimo,Gaboto,82105120,0,0,0,0,201,0,0,240,441
SANTA FE,San Jerónimo,Gálvez,82105130,3384,0,0,4069,0,1,0,20,7474
SANTA FE,San Jerónimo,Gessler,82105140,129,0,0,69,0,0,0,63,261
SANTA FE,San Jerónimo,Irigoyen,82105150,0,94,0,0,0,0,0,313,407
SANTA FE,San Jerónimo,Larrechea,82105160,0,0,0,0,0,0,0,35,35
SANTA FE,San Jerónimo,Loma Alta,82105170,18,0,0,18,0,0,0,0,36
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180,31,383,0,0,0,0,0,0,414
SANTA FE,San Jerónimo,Maciel,82105190,543,782,0,0,136,0,0,1,1462
SANTA FE,San Jerónimo,Monje,82105200,464,0,0,149,0,0,0,0,613
SANTA FE,San Jerónimo,San Fabián,82105230,71,93,0,0,0,0,0,70,234
SANTA FE,San Jerónimo,San Genaro,82105240,462,0,0,855,0,0,0,49,1366
SANTA FE,San Jerónimo,San Genaro Norte,82105250,1026,1,0,55,0,0,0,0,1082
SANTA FE,San Jerónimo,San Eugenio,82105220,0,0,0,21,0,0,0,0,21
SANTA FE,San Justo,Angeloni,82112010,0,0,0,0,0,0,0,24,24
SANTA FE,San Justo,Cayastacito,82112020,0,0,0,0,0,0,0,54,54
SANTA FE,San Justo,Esther,82112040,0,0,0,0,0,0,0,10,10
SANTA FE,San Justo,Gobernador Crespo,82112050,150,1080,0,0,0,0,0,257,1487
SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060,257,327,0,0,0,0,0,31,615
SANTA FE,San Justo,Marcelino Escalada,82112080,100,90,0,0,0,0,0,128,318
SANTA FE,San Justo,Naré,82112090,0,0,0,0,0,0,0,6,6
SANTA FE,San Justo,OTROS,Sin Datos,0,0,0,0,0,28,0,0,28
SANTA FE,San Justo,Pedro Gómez Cello,82112100,0,0,0,0,0,0,0,94,94
SANTA FE,San Justo,Ramayón,82112110,0,0,0,0,0,0,0,144,144
SANTA FE,San Justo,San Bernardo,82112120,0,0,0,0,0,0,0,6,6
SANTA FE,San Justo,San Justo,82112130,661,44,0,6534,550,0,0,269,8058
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160,24,0,0,190,0,0,0,134,348
SANTA FE,San Justo,Videla,82112170,117,0,0,230,0,0,0,32,379
SANTA FE,San Justo,Colonia Dolores,82112030,0,0,0,0,0,0,0,22,22
SANTA FE,San Justo,La Penca y Caraguatá,82112070,0,0,0,0,0,0,0,26,26
SANTA FE,San Justo,San Martín Norte,82112140,0,0,0,0,0,0,0,35,35
SANTA FE,San Justo,Silva (Est. Abipones),82112150,0,0,0,0,0,0,0,25,25
SANTA FE,San Lorenzo,Aldao,82119010,0,460,0,0,0,0,0,0,460
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020,3656,1201,1,2227,0,0,0,0,7085
SANTA FE,San Lorenzo,Carcarañá,82119030,935,1,0,0,0,0,0,0,936
SANTA FE,San Lorenzo,Coronel Arnold,82119040,0,0,0,238,0,0,0,0,238
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050,2226,24,0,938,0,0,0,0,3188
SANTA FE,San Lorenzo,Fuentes,82119060,80,0,0,769,0,0,0,0,849
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070,0,478,0,0,0,0,0,82,560
SANTA FE,San Lorenzo,Puerto General San Martín,82119080,0,0,0,2602,215,2,0,13,2832
SANTA FE,San Lorenzo,Pujato,82119090,819,0,0,0,0,0,0,103,922
SANTA FE,San Lorenzo,Ricardone,82119100,388,1010,0,12,0,1,0,22,1433
SANTA FE,San Lorenzo,Roldán,82119110,2157,1963,0,2956,2,0,0,131,7209
SANTA FE,San Lorenzo,San Jerónimo Sud,82119120,161,939,0,2,0,0,0,0,1102
SANTA FE,San Lorenzo,San Lorenzo,82119130,2326,5159,0,930,0,0,0,53,8468
SANTA FE,San Lorenzo,Timbúes,82119140,218,0,0,1207,134,1,0,78,1638
SANTA FE,San Lorenzo,Villa Elvira,82119150,0,0,0,0,0,0,0,30,30
SANTA FE,San Lorenzo,Villa Mugueta,82119160,0,1,0,0,0,1,0,0,2
SANTA FE,San Martín,Carlos Pellegrini,82126020,408,0,0,0,0,0,0,0,408
SANTA FE,San Martín,Casas,82126030,0,59,0,0,0,0,0,0,59
SANTA FE,San Martín,Castelar,82126040,0,0,0,0,0,0,0,1,1
SANTA FE,San Martín,Colonia Belgrano,82126050,0,93,0,0,250,0,0,0,343
SANTA FE,San Martín,El Trébol,82126070,880,2729,0,320,0,0,0,79,4008
SANTA FE,San Martín,Landeta,82126080,200,193,0,0,0,0,0,0,393
SANTA FE,San Martín,Las Bandurrias,82126090,0,26,0,0,0,0,0,0,26
SANTA FE,San Martín,Las Petacas,82126100,0,0,0,0,0,0,0,0,0
SANTA FE,San Martín,Los Cardos,82126110,88,240,0,0,0,1,0,0,329
SANTA FE,San Martín,María Susana,82126120,483,0,0,634,2,0,0,40,1159
SANTA FE,San Martín,Piamonte,82126130,0,1213,0,0,0,0,0,0,1213
SANTA FE,San Martín,San Jorge,82126140,1897,980,0,1817,0,1,0,183,4878
SANTA FE,San Martín,San Martín de las Escobas,82126150,853,744,0,0,0,0,0,98,1695
SANTA FE,San Martín,Sastre,82126160,423,0,0,474,0,0,0,145,1042
SANTA FE,Vera,Calchaquí,82133010,460,0,0,0,1050,1,0,230,1741
SANTA FE,Vera,Cañada Ombú,82133020,0,0,0,0,0,1,0,34,35
SANTA FE,Vera,Colmena,82133030,0,0,0,0,0,1,0,0,1
SANTA FE,Vera,Fortín Olmos,82133040,0,0,0,0,0,2,0,337,339
SANTA FE,Vera,Garabato,82133050,0,0,0,0,0,0,0,104,104
SANTA FE,Vera,Intiyaco,82133070,0,0,0,0,0,2,0,97,99
SANTA FE,Vera,La Gallareta,82133090,0,0,0,0,0,0,0,373,373
SANTA FE,Vera,Margarita,82133110,0,740,0,0,0,2,0,106,848
SANTA FE,Vera,Paraje 29,82133120,0,0,0,0,0,1,0,34,35
SANTA FE,Vera,Pozo de los Indios,82133130,0,0,0,0,0,2,0,23,25
SANTA FE,Vera,Toba,82133160,0,0,0,0,0,1,0,52,53
SANTA FE,Vera,Vera (Est. Gobernador Vera),82133170,1064,0,0,0,2000,0,0,801,3865
SANTA FE,Vera,Los Amores,82133100,0,0,0,0,0,0,0,122,122
SANTA FE,Vera,Pueblo Santa Lucía,82133140,0,0,0,0,0,0,0,30,30
SANTA FE,Vera,Golondrina,82133060,0,0,0,0,0,0,0,70,70
SANTA FE,Vera,Kilómetro 115,82133080,0,0,0,0,0,0,0,3,3
SANTA FE,Vera,Tartagal (Est. El Tajamar),82133150,0,0,0,0,0,0,0,210,210
SANTIAGO DEL ESTERO,Aguirre,Malbrán,86007030,12,0,0,0,0,1,0,0,13
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),86007040,0,229,0,0,0,3,0,2,234
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,86014010,0,0,0,5,11,4,0,35,55
SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,86014020,0,0,0,0,0,1,0,0,1
SANTIAGO DEL ESTERO,Alberdi,Donadeu,86014030,1,0,0,1,0,0,0,0,2
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,86014040,0,0,0,203,0,4,0,0,207
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,86014050,0,0,0,11,57,0,0,5,73
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,86021010,1,0,0,1,0,1,0,0,3
SANTIAGO DEL ESTERO,Atamisqui,Medellín,86021020,0,0,0,2,0,1,0,29,32
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,86021030,1,0,0,1,0,2,0,45,49
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,86028010,73,10,0,0,0,2,0,5,90
SANTIAGO DEL ESTERO,Avellaneda,Herrera,86028020,0,3,0,0,100,1,0,0,104
SANTIAGO DEL ESTERO,Avellaneda,Icaño,86028030,0,3,0,0,0,1,0,79,83
SANTIAGO DEL ESTERO,Avellaneda,Lugones,86028040,0,2,0,0,0,1,0,0,3
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,86028050,0,2,0,0,0,0,0,0,2
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,86028060,0,0,0,0,0,1,0,1,2
SANTIAGO DEL ESTERO,Banda,Clodomira,86035060,0,0,0,3,5,1,0,417,426
SANTIAGO DEL ESTERO,Banda,La Banda,86035090,27,48,0,1261,0,4,0,367,1707
SANTIAGO DEL ESTERO,Banda,Los Quiroga,86035110,0,0,0,0,0,1,0,45,46
SANTIAGO DEL ESTERO,Banda,Simbolar,86035130,0,0,0,0,0,1,0,0,1
SANTIAGO DEL ESTERO,Banda,Abra Grande,86035010,1,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,86035050,0,0,0,1,0,0,0,0,1
SANTIAGO DEL ESTERO,Belgrano,Bandera,86042010,0,429,0,3,0,3,0,69,504
SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,86042020,0,0,0,0,0,1,0,97,98
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,86042030,0,0,0,0,0,1,0,111,112
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,86042040,5,4,0,0,0,1,0,13,23
SANTIAGO DEL ESTERO,Capital,El Mojón,86049020,0,0,0,0,0,1,0,3,4
SANTIAGO DEL ESTERO,Capital,El Zanjón,86049030,0,0,0,0,0,1,0,96,97
SANTIAGO DEL ESTERO,Capital,San Pedro,86049090,0,0,0,0,250,0,0,4,254
SANTIAGO DEL ESTERO,Capital,Santa María,86049100,1,0,0,0,0,0,0,4,5
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,86049110,6794,77801,2,8597,1,5,0,1707,94907
SANTIAGO DEL ESTERO,Capital,Los Cardozos,86049040,0,0,0,2,0,0,0,3,5
SANTIAGO DEL ESTERO,Capital,Yanda,86049130,0,0,0,0,0,0,0,38,38
SANTIAGO DEL ESTERO,Capital,Maco,86049050,0,0,0,0,0,0,0,78,78
SANTIAGO DEL ESTERO,Capital,Maquito,86049060,0,0,0,0,0,1,0,43,44
SANTIAGO DEL ESTERO,Capital,Morales,86049070,0,0,0,0,0,0,0,3,3
SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,86049120,0,0,0,0,0,0,0,4,4
SANTIAGO DEL ESTERO,Capital,Puesto de San Antonio,86049080,0,0,0,0,0,1,0,0,1
SANTIAGO DEL ESTERO,Choya,Choya,86063020,53,0,0,3,0,3,0,0,59
SANTIAGO DEL ESTERO,Choya,Estación La Punta,86063030,478,0,0,0,0,0,0,0,478
SANTIAGO DEL ESTERO,Choya,Frías,86063040,1975,58,0,2390,0,2,0,782,5207
SANTIAGO DEL ESTERO,Choya,Laprida,86063050,0,0,0,3,0,0,0,5,8
SANTIAGO DEL ESTERO,Choya,Tapso,86063080,0,0,0,1,0,0,0,71,72
SANTIAGO DEL ESTERO,Choya,Villa La Punta,86063090,0,0,0,4,0,1,0,5,10
