Provincia,Partido,Localidad,Link Indec,Otros,"0,256 Mbps","0,375 Mbps","0,5 Mbps","0,512 Mbps","0,625 Mbps","0,75 Mbps",1 Mbps,"1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps",3 Mbps,"3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,2 Mbps",11 Mbps,12 Mbps,"12,3 Mbps",13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,20 Mbps,"20,5 Mbps",21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,5 Mbps",26 Mbps,27 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,48 Mbps,49 Mbps,50 Mbps,"50,1 Mbps","50,25 Mbps",51 Mbps,55 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,64 Mbps,65 Mbps,66 Mbps,70 Mbps,75 Mbps,78 Mbps,80 Mbps,83 Mbps
ENTRE RIOS,Gualeguaychú,Gualeguaychú,30056070,0.0,,,,,,,2.093,,,4.0,,,2.047,,1.0,,,1.0,1.476,,,,2.0,,2.982,,,136.0,,,,630.0,,,,122.0,,,,,,,,,,,12.0,,,,,,,,,,,,,,1.063,,,,,,,,,,,,,,,,,
ENTRE RIOS,Gualeguaychú,Larroque,30056090,,,,,,,,1.0,,,487.0,,,5.0,,,,,,418.0,,,,,,187.0,,,,,,,25.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Gualeguaychú,Pueblo General Belgrano,30056100,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,
ENTRE RIOS,Gualeguaychú,Urdinarrain,30056110,,,,,,,,1.0,,,,,,6.0,,,4.0,,,1.332,,,,,,577.0,,,,,,,51.0,,,,29.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Islas del Ibicuy,Ceibas,30063020,0.0,,,,,,,20.0,,,6.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Islas del Ibicuy,Ibicuy,30063030,,,,,,,,,,,597.0,,,192.0,,,,,26.0,,,44.0,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Islas del Ibicuy,Médanos,30063040,0.0,,,,,,,18.0,,,3.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Islas del Ibicuy,OTROS,Sin Datos,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Islas del Ibicuy,Villa Paranacito,30063060,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,La Paz,Bovril,30070010,,,,,,,,1.0,,,1.0,,,493.0,,,,,607.0,,,,,,,9.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,La Paz,Colonia Avigdor,30070020,,,,,,,,,,,58.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,La Paz,El Solar,30070030,,,,,,,,,,,,,,,,,,,13.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,La Paz,La Paz,30070040,0.0,,,,,,,46.0,,,,,,596.0,,,,,1.422,584.0,,,,2.33,,1.729,,,197.0,,,,67.0,,,1.0,93.0,,,,,1.0,109.0,,,,,1.0,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,
ENTRE RIOS,La Paz,Piedras Blancas,30070050,,,,,,,,,,,2.0,,,2.0,,,,,,61.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),30070005,,,,1.0,,,,,,,76.0,,,15.0,,,50.0,,34.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,La Paz,San Gustavo,30070070,,,,,,,,,,,,,,287.0,,,,,32.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,La Paz,Santa Elena,30070080,,,,,,,,6.0,,,5.0,,,8.0,,,,,558.0,164.0,,,,,,1.112,,,,,,,73.0,,,,69.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Nogoyá,Aranguren,30077010,,,,1.0,,,,20.0,,,60.0,,,10.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,
ENTRE RIOS,Nogoyá,Betbeder,30077020,,,,,,,,,,,,,,13.0,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Nogoyá,Don Cristóbal,30077030,,,,,23.0,,,10.0,,,,,,13.0,,,20.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Nogoyá,Febré,30077040,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Nogoyá,Hernández,30077050,,,,1.0,,,,3.0,,,104.0,,,18.0,,,1.0,,2.0,28.0,,,,,,97.0,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Nogoyá,Lucas González,30077060,,,,,,,,47.0,,,125.0,,,30.0,,,10.0,,1.0,90.0,,,,,,347.0,,,,,,,42.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Nogoyá,Nogoyá,30077070,,,,,3.0,,,437.0,,,681.0,,,303.0,,,123.0,,22.0,431.0,,,,,,1.355,,,,,,,70.0,1.0,,,146.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Nogoyá,OTROS,Sin Datos,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Nogoyá,XX de Setiembre,30077080,,,,,4.0,,,5.0,,,,,,16.0,,,,,12.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,OTROS,OTROS,Sin Datos,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Aldea María Luisa,30084010,,,,,,,,,,,7.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Aldea San Rafael,30084020,,,,,,,,1.0,,,5.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Cerrito,30084050,,,,1.0,,,,5.0,,,12.0,,,3.0,,,,,81.0,46.0,,,,,,1.09,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Colonia Avellaneda,30084060,,,,,,,,1.0,,,7.0,,,15.0,,,,,44.0,68.0,,,,,,257.0,,,,,,,30.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Crespo,30084070,,,,,,,,29.0,,,53.0,,,67.0,,,,,6.0,248.0,,,,,,584.0,,,,,,,80.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.371,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Crucesitas Séptima Sección,30084095,,,,,39.0,,,35.0,,,16.0,,,24.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,El Palenque,30084080,,,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,El Pingo,30084090,,,,,,,,1.0,,,30.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,El Ramblón,30084095,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Hasenkamp,30084100,,,,1.0,,,,3.0,,,130.0,,,24.0,,,62.0,,6.0,,,,,1.0,,1.0,,,353.0,,,,337.0,,,,,,,,,,134.0,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Hernandarias,30084110,,,,,,,,1.0,,,9.0,,,12.0,,,,,3.0,351.0,,,,,,46.0,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,La Picada,30084120,,,,,,,,,,,,,,,,,,,,1.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Las Tunas,30084130,,,,,,,,,,,51.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,María Grande,30084140,,1.0,,,,,,2.0,,,150.0,,,12.0,,,71.0,,4.0,1.0,,,,3.0,,359.0,,,587.0,,,,578.0,,,,,,,,,,415.0,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Oro Verde,30084150,,,,,,,,2.0,,,33.0,,,18.0,,,8.0,,,43.0,,,,,,190.0,,,,,,,33.0,,,,63.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,OTROS,Sin Datos,,,,,,,,,,,5.0,,,,,,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Paraná,30084160,0.0,,,3.0,,,5.0,625.0,,,245.0,,,1.544,,5.0,,,513.0,2.216,,,,5.0,,1.809,,,,,,,145.0,,,,217.0,,,,,,2.0,,,,,31.0,,,,,,,,,,,,,,23.001,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Pueblo Brugo,30084180,,,,,,,,,,,10.0,,,10.0,,,,,2.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,San Benito,30084200,,,,,,,,1.0,,,35.0,,,23.0,,,,,127.0,19.0,,,,,,98.0,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Sauce Montrull,30084210,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Seguí,30084230,,,,1.0,14.0,,,17.0,,,110.0,,,44.0,,,95.0,,12.0,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,366.0,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Tabossi,30084250,,,,,,,,,,,95.0,,,2.0,,,28.0,,3.0,,,,,,,41.0,,,147.0,,,,143.0,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Viale,30084270,,,,,,,,2.0,,,347.0,,,33.0,,,440.0,,4.0,160.0,,,,,,747.0,,,124.0,,,,210.0,,,,1.0,,,,,,73.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Villa Urquiza,30084300,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,San Salvador,General Campos,30088010,,,,1.0,,,,1.0,,,26.0,,,508.0,,,19.0,,5.0,4.0,,,,,,8.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,San Salvador,San Salvador,30088020,0.0,,,,,,,1.0,,,2.0,,,7.0,,,,,1.0,767.0,,,,,,331.0,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Durazno,30091020,,,,,,,,,,,38.0,,,6.0,,,,,,2.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Gobernador Echagüe,30091040,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Gobernador Mansilla,30091050,0.0,,,,,,,2.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Gobernador Solá,30091060,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Maciá,30091090,0.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Rosario del Tala,30091100,0.0,,,,,,,16.0,,,,,,29.0,,,,,,214.0,,,,,,1.037,,,,,,,126.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,1º de Mayo,30098090,,,,,,,,,,,,,,26.0,,,104.0,,,19.0,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Basavilbaso,30098010,0.0,,,,,,,11.0,,,,,,34.0,,,1.0,,,147.0,,,,,,531.0,,,,,,,57.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,789.0,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Caseros,30098020,0.0,,,,,,,2.0,,,,,,2.0,,,25.0,,,641.0,,,,,,149.0,,,,,,,12.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Colonia Elía,30098030,0.0,,,,,,,,,,,,,,,,116.0,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Concepción del Uruguay,30098040,0.0,,,,,,,84.0,,,4.0,,,416.0,,,,,1.0,1.658,,1.094,,,,5.886,,,,,,,280.0,,,,725.0,,,,,,,,,,,56.0,,,,,,,,,,,,,,613.0,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Estancia San Pedro,30098030,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Herrera,30098060,,,,,,,,,,,,,,,,,72.0,,,10.0,,,,,,105.0,,,,,,,8.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Las Moscas,30098070,0.0,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Líbaros,30098080,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Pronunciamiento,30098100,,,,,,,,,,,,,,31.0,,,152.0,,,13.0,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Rocamora,30098110,0.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Santa Anita,30098120,0.0,,,,,,,,,,,,,,,,28.0,,,240.0,,,,,,61.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Villa Mantero,30098130,0.0,,,1.0,,,,,,,,,,1.0,,,6.0,,,6.0,,,,,,29.0,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,196.0,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Villa San Justo,30098140,0.0,,,,,,,,,,,,,,,,28.0,,,393.0,,,,,,84.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),30098150,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Victoria,Molino Doll,30105040,,,,,,,,,,,7.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Victoria,Rincón de Nogoyá,30105040,,,,,,,,14.0,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Victoria,Victoria,30105060,,,,,,,,133.0,,,48.0,,,120.0,,,,,23.0,825.0,,,,,,2.286,,,,,,,167.0,,,,865.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Estación Raíces,30113010,,,,,,,,2.0,,,,,,,,,,,,11.0,,,,,,19.0,,,,,,,2.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Ingeniero Miguel Sajaroff,30113020,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Jubileo,30113030,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Paso de la Laguna,30113050,,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Villa Clara,30113060,,,,1.0,,,,1.0,,,42.0,,,51.0,,,,,1.0,31.0,,,,,,57.0,,,,,,,9.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Villa Domínguez,30113070,,,,,,,,,,,,,,30.0,,,,,,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Villaguay,30113080,0.0,,,,,,108.0,14.0,,,,,,32.0,,384.0,,,,1.015,,,,56.0,,1.397,,,,,,,105.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,2.866,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Fortín Soledad,34007003,,,,,1.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Guadalcazar,34007005,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,La Rinconada,34007007,,,,,5.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Laguna Yema,34007010,,,,2.0,,,,,,,,,,26.0,,,17.0,,,2.0,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Lamadrid,34007015,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Los Chiriguanos,34007020,,,,,,,,,,,,,,16.0,,,5.0,,,4.0,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Pozo de Maza,34007030,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Pozo del Mortero,34007040,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Vaca Perdida,34007050,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,Colonia Pastoril,34014010,,,,,,,,,,,,,,58.0,,,2.0,,4.0,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,Formosa,34014020,152.0,,,5.0,,,,180.0,,,4.0,,,4.597,,,1.886,,889.0,1.874,,2.0,,1.0,,9.196,,,,,,,469.0,,,,3.626,,,,,,,,,,,202.0,,,,,,,,32.0,,,,,,940.0,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,Gran Guardia,34014030,0.0,,,,,,,,,,,,,35.0,,,13.0,,,5.0,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,Mariano Boedo,34014040,,,,,,,,,,,,,,14.0,,,5.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,Mojón de Fierro,34014050,0.0,,,1.0,,,,,,,,,,17.0,,,2.0,,4.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,San Hilario,34014060,,,,1.0,,,,,,,,,,11.0,,,,,6.0,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,Villa del Carmen,34014070,,,,2.0,,,,,,,,,,86.0,,,,,31.0,,,,,,,12.0,,,,,,,4.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,Banco Payaguá,34021010,,,,,,,,,,,,,,21.0,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,General Lucio Victorio Mansilla,34021020,,,,2.0,,,,,,,,,,127.0,,,22.0,,,4.0,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,Herradura,34021030,,,,,,,,,,,,,,52.0,,,23.0,,7.0,7.0,,,,,,27.0,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,OTROS,Sin Datos,,,,,,,,,,,,,,121.0,,,9.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,San Francisco de Laishi,34021040,0.0,,,3.0,,,,,,,,,,115.0,,,50.0,,,9.0,,,,,,34.0,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,Tatané,34021050,,,,,,,,,,,,,,15.0,,,6.0,,5.0,2.0,,,,,,15.0,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,Villa Escolar,34021060,,,,,,,,,,,,,,70.0,,,9.0,,,1.0,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,34028010,,,,1.0,,,,,,,,,,104.0,,,88.0,,1.0,39.0,,,,,,209.0,,,,,,,13.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,OTROS,OTROS,Sin Datos,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
